Drug,Disease
DB00636,D009203
DB00641,D009203
DB00652,D009203
DB00661,D009203
DB00678,D009203
DB00682,D009203
DB00692,D009203
DB00722,D009203
DB00727,D009203
DB00747,D009203
DB00758,D009203
DB00783,D009203
DB00790,D009203
DB00841,D009203
DB00843,D009203
DB00860,D009203
DB00883,D009203
DB00921,D009203
DB00922,D009203
DB00925,D009203
DB00945,D009203
DB00966,D009203
DB00975,D009203
DB01020,D009203
DB01029,D009203
DB01035,D009203
DB01039,D009203
DB01065,D009203
DB01076,D009203
DB01095,D009203
DB01098,D009203
DB01109,D009203
DB01115,D009203
DB01118,D009203
DB01120,D009203
DB01132,D009203
DB01136,D009203
DB01138,D009203
DB01166,D009203
DB01170,D009203
DB01195,D009203
DB01236,D009203
DB01356,D009203
DB01388,D009203
DB01392,D009203
DB01393,D009203
DB01580,D009203
DB01645,D009203
DB01880,D009203
DB01956,D009203
DB02375,D009203
DB02709,D009203
DB03322,D009203
DB04216,D009203
DB04743,D009203
DB04880,D009203
DB04898,D009203
DB04957,D009203
DB05073,D009203
DB06005,D009203
DB06151,D009203
DB06209,D009203
DB06245,D009203
DB06749,D009203
DB06750,D009203
DB06756,D009203
DB06819,D009203
DB07767,D009203
DB08814,D009203
DB08834,D009203
DB08846,D009203
DB09201,D009203
DB09220,D009203
DB09236,D009203
DB09270,D009203
DB09446,D009203
DB11133,D009203
DB11460,D009203
DB11672,D009203
DB11783,D009203
DB12039,D009203
DB12116,D009203
DB12230,D009203
DB12286,D009203
DB12445,D009203
DB12885,D009203
DB13153,D009203
DB13956,D009203
DB13961,D009203
DB14001,D009203
DB14003,D009203
DB14063,D009203
DB14066,D009203
DB14086,D009203
DB14206,D009203
DB14371,D009203
DB14476,D009203
DB14479,D009203
DB14482,D009203
DB14484,D009203
DB14490,D009203
DB14644,D009203
DB14815,D009203
DB15246,D009203
DB15404,D009203
DB00482,C563924
DB00176,D003865
DB00184,D003865
DB00186,D003865
DB00215,D003865
DB00230,D003865
DB00234,D003865
DB00246,D003865
DB00285,D003865
DB00321,D003865
DB00323,D003865
DB00334,D003865
DB00363,D003865
DB00370,D003865
DB00402,D003865
DB00404,D003865
DB00451,D003865
DB00458,D003865
DB00472,D003865
DB00476,D003865
DB00481,D003865
DB00502,D003865
DB00540,D003865
DB00624,D003865
DB00656,D003865
DB00715,D003865
DB00734,D003865
DB00745,D003865
DB00752,D003865
DB00780,D003865
DB00831,D003865
DB00850,D003865
DB00921,D003865
DB00934,D003865
DB00960,D003865
DB01037,D003865
DB01104,D003865
DB01142,D003865
DB01149,D003865
DB01151,D003865
DB01156,D003865
DB01171,D003865
DB01175,D003865
DB01221,D003865
DB01224,D003865
DB01242,D003865
DB01255,D003865
DB01356,D003865
DB01403,D003865
DB01544,D003865
DB01593,D003865
DB04896,D003865
DB06151,D003865
DB06413,D003865
DB06594,D003865
DB06678,D003865
DB09068,D003865
DB09166,D003865
DB09167,D003865
DB12537,D003865
DB13256,D003865
DB14479,D003865
DB14507,D003865
DB14509,D003865
DB00015,D009203
DB00126,D009203
DB00175,D009203
DB00177,D009203
DB00178,D009203
DB00208,D009203
DB00235,D009203
DB00264,D009203
DB00266,D009203
DB00275,D009203
DB00280,D009203
DB00281,D009203
DB00295,D009203
DB00316,D009203
DB00325,D009203
DB00331,D009203
DB00335,D009203
DB00343,D009203
DB00373,D009203
DB00381,D009203
DB00401,D009203
DB00404,D009203
DB00412,D009203
DB00421,D009203
DB00435,D009203
DB00489,D009203
DB00498,D009203
DB00519,D009203
DB00554,D009203
DB00559,D009203
DB00571,D009203
DB00583,D009203
DB00584,D009203
DB00612,D009203
DB00627,D009203
DB00633,D009203
DB00636,D009203
DB00641,D009203
DB00652,D009203
DB00661,D009203
DB00678,D009203
DB00682,D009203
DB00692,D009203
DB00722,D009203
DB00727,D009203
DB00747,D009203
DB00758,D009203
DB00783,D009203
DB00790,D009203
DB00841,D009203
DB00843,D009203
DB00860,D009203
DB00883,D009203
DB00921,D009203
DB00922,D009203
DB00925,D009203
DB00945,D009203
DB00966,D009203
DB00975,D009203
DB01020,D009203
DB01029,D009203
DB01035,D009203
DB01039,D009203
DB01065,D009203
DB01076,D009203
DB01095,D009203
DB01098,D009203
DB01109,D009203
DB01115,D009203
DB01118,D009203
DB01120,D009203
DB01132,D009203
DB01136,D009203
DB01138,D009203
DB01166,D009203
DB01170,D009203
DB01195,D009203
DB01236,D009203
DB01356,D009203
DB01388,D009203
DB01392,D009203
DB01393,D009203
DB01580,D009203
DB01645,D009203
DB01880,D009203
DB01956,D009203
DB02375,D009203
DB02709,D009203
DB03322,D009203
DB04216,D009203
DB04743,D009203
DB04880,D009203
DB04898,D009203
DB04957,D009203
DB05073,D009203
DB06005,D009203
DB06151,D009203
DB06209,D009203
DB06245,D009203
DB06749,D009203
DB06750,D009203
DB06756,D009203
DB06819,D009203
DB07767,D009203
DB08814,D009203
DB08834,D009203
DB08846,D009203
DB09201,D009203
DB09220,D009203
DB09236,D009203
DB09270,D009203
DB09446,D009203
DB11133,D009203
DB11460,D009203
DB11672,D009203
DB11783,D009203
DB12039,D009203
DB12116,D009203
DB12230,D009203
DB12286,D009203
DB12445,D009203
DB12885,D009203
DB13153,D009203
DB13956,D009203
DB13961,D009203
DB14001,D009203
DB14003,D009203
DB14063,D009203
DB14066,D009203
DB14086,D009203
DB14206,D009203
DB14371,D009203
DB14476,D009203
DB14479,D009203
DB14482,D009203
DB14484,D009203
DB14490,D009203
DB14644,D009203
DB14815,D009203
DB15246,D009203
DB15404,D009203
DB00091,D013262
DB00391,D013262
DB00635,D013262
DB00860,D013262
DB00864,D013262
DB12710,D013262
DB00204,C538261
DB00264,C538261
DB00308,C538261
DB00343,C538261
DB00390,C538261
DB00489,C538261
DB00661,C538261
DB00682,C538261
DB00908,C538261
DB01035,C538261
DB00177,C563897
DB00178,C563897
DB00187,C563897
DB00195,C563897
DB00206,C563897
DB00214,C563897
DB00226,C563897
DB00264,C563897
DB00270,C563897
DB00275,C563897
DB00310,C563897
DB00325,C563897
DB00343,C563897
DB00350,C563897
DB00373,C563897
DB00381,C563897
DB00401,C563897
DB00421,C563897
DB00436,C563897
DB00457,C563897
DB00492,C563897
DB00519,C563897
DB00521,C563897
DB00524,C563897
DB00542,C563897
DB00571,C563897
DB00575,C563897
DB00584,C563897
DB00590,C563897
DB00594,C563897
DB00598,C563897
DB00622,C563897
DB00657,C563897
DB00661,C563897
DB00678,C563897
DB00691,C563897
DB00692,C563897
DB00695,C563897
DB00722,C563897
DB00796,C563897
DB00800,C563897
DB00808,C563897
DB00876,C563897
DB00880,C563897
DB00881,C563897
DB00887,C563897
DB00903,C563897
DB00960,C563897
DB00966,C563897
DB00968,C563897
DB00999,C563897
DB01018,C563897
DB01023,C563897
DB01029,C563897
DB01088,C563897
DB01115,C563897
DB01136,C563897
DB01162,C563897
DB01170,C563897
DB01189,C563897
DB01193,C563897
DB01197,C563897
DB01203,C563897
DB01244,C563897
DB01258,C563897
DB01275,C563897
DB01359,C563897
DB04861,C563897
DB00734,D020817
DB01238,D020817
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00734,D020817
DB01238,D020817
DB00091,D014890
DB00531,D014890
DB00563,D014890
DB00688,D014890
DB00773,D014890
DB00860,D014890
DB00959,D014890
DB00993,D014890
DB01024,D014890
DB01097,D014890
DB09110,D014890
DB00381,D000075222
DB00960,D000075222
DB01073,D005271
DB00114,D015179
DB00136,D015179
DB00140,D015179
DB00158,D015179
DB00244,D015179
DB00262,D015179
DB00293,D015179
DB00305,D015179
DB00309,D015179
DB00317,D015179
DB00322,D015179
DB00328,D015179
DB00398,D015179
DB00441,D015179
DB00482,D015179
DB00495,D015179
DB00515,D015179
DB00526,D015179
DB00530,D015179
DB00533,D015179
DB00541,D015179
DB00544,D015179
DB00563,D015179
DB00570,D015179
DB00605,D015179
DB00641,D015179
DB00650,D015179
DB00749,D015179
DB00762,D015179
DB00773,D015179
DB00814,D015179
DB00848,D015179
DB00851,D015179
DB00927,D015179
DB00928,D015179
DB00945,D015179
DB00997,D015179
DB01050,D015179
DB01083,D015179
DB01101,D015179
DB01169,D015179
DB01204,D015179
DB01229,D015179
DB01262,D015179
DB01436,D015179
DB02709,D015179
DB03459,D015179
DB04216,D015179
DB04485,D015179
DB04743,D015179
DB05073,D015179
DB05076,D015179
DB05482,D015179
DB05767,D015179
DB06155,D015179
DB06246,D015179
DB06803,D015179
DB07338,D015179
DB09010,D015179
DB09130,D015179
DB12116,D015179
DB12422,D015179
DB12947,D015179
DB00313,D020190
DB00819,D020190
DB01202,D020190
DB11868,D020190
DB00193,D012148
DB00230,D012148
DB00248,D012148
DB00268,D012148
DB00413,D012148
DB00497,D012148
DB00514,D012148
DB00571,D012148
DB00647,D012148
DB00653,D012148
DB00776,D012148
DB00996,D012148
DB01104,D012148
DB01156,D012148
DB01186,D012148
DB01235,D012148
DB03322,D012148
DB05271,D012148
DB15130,D012148
DB00460,C563838
DB00699,C563838
DB00126,D003327
DB00166,D003327
DB00175,D003327
DB00264,D003327
DB00270,D003327
DB00295,D003327
DB00343,D003327
DB00373,D003327
DB00381,D003327
DB00401,D003327
DB00489,D003327
DB00571,D003327
DB00590,D003327
DB00622,D003327
DB00627,D003327
DB00636,D003327
DB00641,D003327
DB00661,D003327
DB00727,D003327
DB00758,D003327
DB00841,D003327
DB00883,D003327
DB00945,D003327
DB01023,D003327
DB01029,D003327
DB01076,D003327
DB01095,D003327
DB01115,D003327
DB01241,D003327
DB01580,D003327
DB01599,D003327
DB02709,D003327
DB03322,D003327
DB05073,D003327
DB11251,D003327
DB14063,D003327
DB14482,D003327
DB14484,D003327
DB14490,D003327
DB00163,C563834
DB00382,C563834
DB00674,C563834
DB00843,C563834
DB00989,C563834
DB01037,C563834
DB01043,C563834
DB00126,D008175
DB00136,D008175
DB00171,D008175
DB00197,D008175
DB00201,D008175
DB00242,D008175
DB00257,D008175
DB00262,D008175
DB00277,D008175
DB00290,D008175
DB00295,D008175
DB00305,D008175
DB00307,D008175
DB00309,D008175
DB00317,D008175
DB00328,D008175
DB00361,D008175
DB00412,D008175
DB00441,D008175
DB00445,D008175
DB00515,D008175
DB00523,D008175
DB00530,D008175
DB00531,D008175
DB00537,D008175
DB00541,D008175
DB00544,D008175
DB00553,D008175
DB00554,D008175
DB00563,D008175
DB00605,D008175
DB00619,D008175
DB00650,D008175
DB00675,D008175
DB00773,D008175
DB00927,D008175
DB00928,D008175
DB00958,D008175
DB00982,D008175
DB00995,D008175
DB00997,D008175
DB01065,D008175
DB01109,D008175
DB01169,D008175
DB01181,D008175
DB01206,D008175
DB01222,D008175
DB01223,D008175
DB01229,D008175
DB01234,D008175
DB01248,D008175
DB01262,D008175
DB01645,D008175
DB02546,D008175
DB03568,D008175
DB04216,D008175
DB04725,D008175
DB04960,D008175
DB05294,D008175
DB05424,D008175
DB05524,D008175
DB05983,D008175
DB06005,D008175
DB06199,D008175
DB06246,D008175
DB06755,D008175
DB06774,D008175
DB08831,D008175
DB08916,D008175
DB09110,D008175
DB09201,D008175
DB09256,D008175
DB09298,D008175
DB11651,D008175
DB11672,D008175
DB11689,D008175
DB11716,D008175
DB11828,D008175
DB11841,D008175
DB12116,D008175
DB12328,D008175
DB12736,D008175
DB12870,D008175
DB13069,D008175
DB13178,D008175
DB13853,D008175
DB14001,D008175
DB14003,D008175
DB14104,D008175
DB14183,D008175
DB14476,D008175
DB14482,D008175
DB14484,D008175
DB14490,D008175
DB14981,D008175
DB15404,D008175
