Drug,Disease
DB01435,D002658
DB00945,D002658
DB00443,D002658
DB00564,D002658
DB00446,D002658
DB00672,D002658
DB00501,D002658
DB00537,D002658
DB00363,D002658
DB00987,D002658
DB00694,D002658
DB00829,D002658
DB00586,D002658
DB00861,D002658
DB01075,D002658
DB00988,D002658
DB00254,D002658
DB00584,D002658
DB00668,D002658
DB00199,D002658
DB00286,D002658
DB00773,D002658
DB00695,D002658
DB01016,D002658
DB00741,D002658
DB00328,D002658
DB01026,D002658
DB00281,D002658
DB01577,D002658
DB00563,D002658
DB00968,D002658
DB00959,D002658
DB00264,D002658
DB00295,D002658
DB01115,D002658
DB01059,D002658
DB01174,D002658
DB00812,D002658
DB00252,D002658
DB00554,D002658
DB00635,D002658
DB01032,D002658
DB01035,D002658
DB00396,D002658
DB00571,D002658
DB00908,D002658
DB00863,D002658
DB00811,D002658
DB01045,D002658
DB00795,D002658
DB00605,D002658
DB00759,D002658
DB00373,D002658
DB00656,D002658
DB00440,D002658
DB00313,D002658
DB00570,D002658
DB00115,D002658
DB01165,D002658
DB00927,D002658
DB01229,D002658
DB01211,D002658
DB00669,D002658
DB00641,D002658
DB00936,D002658
DB01076,D018500
DB00443,D018500
DB00810,D018500
DB00564,D018500
DB00477,D018500
DB00537,D018500
DB00363,D018500
DB00987,D018500
DB00829,D018500
DB00586,D018500
DB01075,D018500
DB00254,D018500
DB00668,D018500
DB00695,D018500
DB00502,D018500
DB01026,D018500
DB00281,D018500
DB00227,D018500
DB00371,D018500
DB01577,D018500
DB00563,D018500
DB00683,D018500
DB01115,D018500
DB01595,D018500
DB00252,D018500
DB00863,D018500
DB00656,D018500
DB00831,D018500
DB00313,D018500
DB00661,D018500
DB00541,D018500
DB01165,D018500
DB00176,D018500
DB00175,D018500
DB00715,D018500
DB00734,D018500
DB00678,D018500
DB00641,D018500
DB01104,D018500
DB00334,D003920
DB00915,D003920
DB01118,D003920
DB00321,D003920
DB00182,D003920
DB00810,D003920
DB01200,D003920
DB00490,D003920
DB00201,D003920
DB00564,D003920
DB01212,D003920
DB01114,D003920
DB00477,D003920
DB00501,D003920
DB01242,D003920
DB00575,D003920
DB00363,D003920
DB00907,D003920
DB01151,D003920
DB00514,D003920
DB00829,D003920
DB00343,D003920
DB01075,D003920
DB00988,D003920
DB00472,D003920
DB00875,D003920
DB00623,D003920
DB00502,D003920
DB00328,D003920
DB01235,D003920
DB01065,D003920
DB01043,D003920
DB00333,D003920
DB01577,D003920
DB00683,D003920
DB00295,D003920
DB01183,D003920
DB00704,D003920
DB00184,D003920
DB01115,D003920
DB00368,D003920
DB01174,D003920
DB00252,D003920
DB01100,D003920
DB00396,D003920
DB01069,D003920
DB00571,D003920
DB04216,D003920
DB00206,D003920
DB01037,D003920
DB00382,D003920
DB00675,D003920
DB00624,D003920
DB00277,D003920
DB00656,D003920
DB00831,D003920
DB00661,D003920
DB00917,D003920
DB01175,D003920
DB00715,D003920
DB00734,D003920
DB00740,D003920
DB01095,D003921
DB00203,D003921
DB00321,D003921
DB00945,D003921
DB00501,D003921
DB01234,D003921
DB00586,D003921
DB01184,D003921
DB00199,D003921
DB00977,D003921
DB00712,D003921
DB00328,D003921
DB00563,D003921
DB00627,D003921
DB01059,D003921
DB00571,D003921
DB00863,D003921
DB00795,D003921
DB01175,D003921
DB00927,D003921
DB00176,D003921
DB01211,D003921
DB00715,D003921
DB01167,D003921
DB00758,D003924
DB00441,D003924
DB01248,D003924
DB01076,D003924
DB01118,D003924
DB00321,D003924
DB00182,D003924
DB00945,D003924
DB00887,D003924
DB00564,D003924
DB00608,D003924
DB00501,D003924
DB00537,D003924
DB00882,D003924
DB00363,D003924
DB00907,D003924
DB01394,D003924
DB00586,D003924
DB00390,D003924
DB00988,D003924
DB00997,D003924
DB00668,D003924
DB00544,D003924
DB00695,D003924
DB00502,D003924
DB00741,D003924
DB01009,D003924
DB00968,D003924
DB00959,D003924
DB00264,D003924
DB00683,D003924
DB00295,D003924
DB00332,D003924
DB01115,D003924
DB00252,D003924
DB00860,D003924
DB00635,D003924
DB01035,D003924
DB00571,D003924
DB00468,D003924
DB00605,D003924
DB00277,D003924
DB00373,D003924
DB00755,D003924
DB00661,D003924
DB00115,D003924
DB00495,D003924
DB00917,D003924
DB01229,D003924
DB00242,D003924
DB00715,D003924
DB00669,D003924
DB00678,D003924
DB01388,D003924
DB00555,D003925
DB00334,D003925
DB01224,D003925
DB00285,D003925
DB00819,D003925
DB00321,D003925
DB00182,D003925
DB00810,D003925
DB01200,D003925
DB00490,D003925
DB00564,D003925
DB00608,D003925
DB00477,D003925
DB00501,D003925
DB01242,D003925
DB00363,D003925
DB00907,D003925
DB01234,D003925
DB00514,D003925
DB00829,D003925
DB01075,D003925
DB01184,D003925
DB01142,D003925
DB00696,D003925
DB00773,D003925
DB00813,D003925
DB00472,D003925
DB00875,D003925
DB00623,D003925
DB00502,D003925
DB01221,D003925
DB01235,D003925
DB00683,D003925
DB00211,D003925
DB00184,D003925
DB00368,D003925
DB01174,D003925
DB00252,D003925
DB01100,D003925
DB01069,D003925
DB00571,D003925
DB00468,D003925
DB00863,D003925
DB01623,D003925
DB00656,D003925
DB00831,D003925
DB00313,D003925
DB01175,D003925
DB00802,D003925
DB00176,D003925
DB00715,D003925
DB00669,D003925
DB00734,D003925
DB01104,D003925
DB00361,D003928
DB00555,D003928
DB00519,D003928
DB00441,D003928
DB01132,D003928
DB00549,D003928
DB01248,D003928
DB00334,D003928
DB00966,D003928
DB00412,D003928
DB00533,D003928
DB00482,D003928
DB00177,D003928
DB00619,D003928
DB01261,D003928
DB00530,D003928
DB00915,D003928
DB01118,D003928
DB00321,D003928
DB00945,D003928
DB00443,D003928
DB00887,D003928
DB00921,D003928
DB00490,D003928
DB00201,D003928
DB00564,D003928
DB01114,D003928
DB00477,D003928
DB00672,D003928
DB00501,D003928
DB00537,D003928
DB00882,D003928
DB01242,D003928
DB00575,D003928
DB00363,D003928
DB00907,D003928
DB00987,D003928
DB01234,D003928
DB00829,D003928
DB00586,D003928
DB00255,D003928
DB00390,D003928
DB00343,D003928
DB01075,D003928
DB00997,D003928
DB00584,D003928
DB00668,D003928
DB00783,D003928
DB01196,D003928
DB00977,D003928
DB00544,D003928
DB00472,D003928
DB00695,D003928
DB00741,D003928
DB01050,D003928
DB00458,D003928
DB00328,D003928
DB01009,D003928
DB00281,D003928
DB00836,D003928
DB01065,D003928
DB01577,D003928
DB00563,D003928
DB00264,D003928
DB00295,D003928
DB01183,D003928
DB00788,D003928
DB00627,D003928
DB00622,D003928
DB00184,D003928
DB01115,D003928
DB01054,D003928
DB01059,D003928
DB01174,D003928
DB00812,D003928
DB00252,D003928
DB00554,D003928
DB00457,D003928
DB00860,D003928
DB00635,D003928
DB01032,D003928
DB01069,D003928
DB04216,D003928
DB01045,D003928
DB00795,D003928
DB00421,D003928
DB00277,D003928
DB00656,D003928
DB00755,D003928
DB00313,D003928
DB00661,D003928
DB00541,D003928
DB00917,D003928
DB01177,D003928
DB01023,D003928
DB00401,D003928
DB04557,D003928
DB01229,D003928
DB01211,D003928
DB00749,D003928
DB00715,D003928
DB01167,D003928
DB00669,D003928
DB00734,D003928
DB00641,D003928
DB01645,D003928
DB00877,D003928
DB01388,D003928
DB00182,D003929
DB00564,D003929
DB00907,D003929
DB01234,D003929
DB00783,D003929
DB00977,D003929
DB00741,D003929
DB01204,D003929
DB00252,D003929
DB00860,D003929
DB00396,D003929
DB01045,D003929
DB00675,D003929
DB00549,D003967
DB00533,D003967
DB00482,D003967
DB00201,D003967
DB00472,D003967
DB01050,D003967
DB00328,D003967
DB00788,D003967
DB00396,D003967
DB00605,D003967
DB00834,D003967
DB00641,D003967
DB01136,D004172
DB00542,D004172
DB00796,D004172
DB00694,D004172
DB00997,D004172
DB00584,D004172
DB01065,D004172
DB00264,D004172
DB01204,D004172
DB00860,D004172
DB00428,D004172
DB00451,D004172
DB00678,D004172
DB00790,D004172
DB00321,D004195
DB01242,D004195
DB00363,D004195
DB00458,D004195
DB01100,D004195
DB00313,D004195
DB00661,D004195
DB01175,D004195
DB00176,D004195
DB00734,D004195
DB00555,D006970
DB00549,D006970
DB00334,D006970
DB00471,D006970
DB00533,D006970
DB00482,D006970
DB00619,D006970
DB01076,D006970
DB00316,D006970
DB00437,D006970
DB00321,D006970
DB00443,D006970
DB00564,D006970
DB01212,D006970
DB00446,D006970
DB00501,D006970
DB00537,D006970
DB00882,D006970
DB00363,D006970
DB01151,D006970
DB01234,D006970
DB00829,D006970
DB00586,D006970
DB00861,D006970
DB00988,D006970
DB00254,D006970
DB00584,D006970
DB00286,D006970
DB01016,D006970
DB01050,D006970
DB00458,D006970
DB00328,D006970
DB01026,D006970
DB01577,D006970
DB00968,D006970
DB01204,D006970
DB00788,D006970
DB00184,D006970
DB01115,D006970
DB01059,D006970
DB00812,D006970
DB00252,D006970
DB00860,D006970
DB00635,D006970
DB01032,D006970
DB00795,D006970
DB00605,D006970
DB00313,D006970
DB00541,D006970
DB00495,D006970
DB00637,D006970
DB00178,D006970
DB00555,D007174
DB01224,D007174
DB00819,D007174
DB00640,D007174
DB00321,D007174
DB00182,D007174
DB00564,D007174
DB00446,D007174
DB00501,D007174
DB00537,D007174
DB00575,D007174
DB00363,D007174
DB00987,D007174
DB01234,D007174
DB00829,D007174
DB00668,D007174
DB00199,D007174
DB00773,D007174
DB00472,D007174
DB00158,D007174
DB00502,D007174
DB00458,D007174
DB01221,D007174
DB00281,D007174
DB00934,D007174
DB00563,D007174
DB00683,D007174
DB00295,D007174
DB01183,D007174
DB01595,D007174
DB00368,D007174
DB01174,D007174
DB00252,D007174
DB00344,D007174
DB00470,D007174
DB00313,D007174
DB00115,D007174
DB01175,D007174
DB00802,D007174
DB00176,D007174
DB00555,D004211
DB00564,D004211
DB00363,D004211
DB00829,D004211
DB01183,D004211
DB01174,D004211
DB00252,D004211
DB00860,D004211
DB00656,D004211
DB00313,D004211
DB00495,D004211
DB00349,D004213
DB00555,D004213
DB00285,D004213
DB00316,D004213
DB00640,D004213
DB00321,D004213
DB00490,D004213
DB00201,D004213
DB00564,D004213
DB00608,D004213
DB00477,D004213
DB00501,D004213
DB00537,D004213
DB00882,D004213
DB01242,D004213
DB00575,D004213
DB00363,D004213
DB00907,D004213
DB00829,D004213
DB00586,D004213
DB01184,D004213
DB00668,D004213
DB00199,D004213
DB00813,D004213
DB00502,D004213
DB00458,D004213
DB00281,D004213
DB00934,D004213
DB00643,D004213
DB01577,D004213
DB00563,D004213
DB00959,D004213
DB00683,D004213
DB00295,D004213
DB01183,D004213
DB01174,D004213
DB00925,D004213
DB00252,D004213
DB01100,D004213
DB00635,D004213
DB00468,D004213
DB00277,D004213
DB00726,D004213
DB00313,D004213
DB00541,D004213
DB01175,D004213
DB00358,D004213
DB00715,D004213
DB01104,D004213
DB00555,D004244
DB00182,D004244
DB00564,D004244
DB00575,D004244
DB00363,D004244
DB00829,D004244
DB00586,D004244
DB01221,D004244
DB01235,D004244
DB00683,D004244
DB00295,D004244
DB01183,D004244
DB01174,D004244
DB00860,D004244
DB01182,D004244
DB00624,D004244
DB00313,D004244
DB00555,D003875
DB00564,D003875
DB00829,D003875
DB00997,D003875
DB00502,D003875
DB01183,D003875
DB01174,D003875
DB00252,D003875
DB00396,D003875
DB00313,D003875
DB00740,D003875
DB00361,D004342
DB00441,D004342
DB01248,D004342
DB00443,D004342
DB00564,D004342
DB00537,D004342
DB00987,D004342
DB00694,D004342
DB01234,D004342
DB00586,D004342
DB00997,D004342
DB00584,D004342
DB00199,D004342
DB00773,D004342
DB00813,D004342
DB00544,D004342
DB00281,D004342
DB00563,D004342
DB00959,D004342
DB00704,D004342
DB00627,D004342
DB00184,D004342
DB00252,D004342
DB00795,D004342
DB00755,D004342
DB00541,D004342
DB00917,D004342
DB00445,D004342
DB00358,D004342
DB01229,D004342
DB01097,D062787
DB00537,D062787
DB00281,D062787
DB00959,D062787
DB01174,D062787
DB00252,D062787
DB00860,D062787
DB00313,D062787
DB01229,D062787
DB00242,D062787
DB01104,D062787
DB01114,D064420
DB00537,D064420
DB00987,D064420
DB00280,D064420
DB00281,D064420
DB00860,D064420
DB01045,D064420
DB00755,D064420
DB00440,D064420
DB01165,D064420
DB01248,D004401
DB00997,D004401
DB00544,D004401
DB00328,D004401
DB00554,D004401
DB00635,D004401
DB00605,D004401
DB00541,D004401
DB00917,D004401
DB00445,D004401
DB01229,D004401
DB00555,D004409
DB00758,D004409
DB00441,D004409
DB00398,D004409
DB00482,D004409
DB00619,D004409
DB00530,D004409
DB00316,D004409
DB00437,D004409
DB01118,D004409
DB00945,D004409
DB00564,D004409
DB01212,D004409
DB00446,D004409
DB00477,D004409
DB00672,D004409
DB00501,D004409
DB00537,D004409
DB00575,D004409
DB00363,D004409
DB00907,D004409
DB00987,D004409
DB01234,D004409
DB00586,D004409
DB00861,D004409
DB00343,D004409
DB01075,D004409
DB00254,D004409
DB00584,D004409
DB00712,D004409
DB01016,D004409
DB00458,D004409
DB00328,D004409
DB00227,D004409
DB00934,D004409
DB00563,D004409
DB00968,D004409
DB00264,D004409
DB00295,D004409
DB00704,D004409
DB00788,D004409
DB00627,D004409
DB00184,D004409
DB01115,D004409
DB01174,D004409
DB00812,D004409
DB00252,D004409
DB00860,D004409
DB00635,D004409
DB01035,D004409
DB00571,D004409
DB00908,D004409
DB00795,D004409
DB00605,D004409
DB00440,D004409
DB00313,D004409
DB00541,D004409
DB00495,D004409
DB01165,D004409
DB00176,D004409
DB01229,D004409
DB01211,D004409
DB00877,D004409
DB00640,D020820
DB00182,D020820
DB01234,D020820
DB00997,D020820
DB00584,D020820
DB00668,D020820
DB00328,D020820
DB00252,D020820
DB00277,D020820
DB00917,D020820
DB01229,D020820
DB00669,D020820
DB00641,D020820
DB01118,D050171
DB00564,D050171
DB00608,D050171
DB00907,D050171
DB00987,D050171
DB00280,D050171
DB00254,D050171
DB00783,D050171
DB00472,D050171
DB00333,D050171
DB00627,D050171
DB00675,D050171
DB00373,D050171
DB00115,D050171
DB00361,D004415
DB00555,D004415
DB00441,D004415
DB01248,D004415
DB00334,D004415
DB00967,D004415
DB00398,D004415
DB00819,D004415
DB00915,D004415
DB01118,D004415
DB00182,D004415
DB00945,D004415
DB00564,D004415
DB00608,D004415
DB00501,D004415
DB01242,D004415
DB00575,D004415
DB00363,D004415
DB00907,D004415
DB01394,D004415
DB01234,D004415
DB00586,D004415
DB00390,D004415
DB00280,D004415
DB00997,D004415
DB00254,D004415
DB00584,D004415
DB01196,D004415
DB00977,D004415
DB00472,D004415
DB00695,D004415
DB00502,D004415
DB01221,D004415
DB01235,D004415
DB01065,D004415
DB00563,D004415
DB00968,D004415
DB00264,D004415
DB00211,D004415
DB00295,D004415
DB00704,D004415
DB00788,D004415
DB01115,D004415
DB00812,D004415
DB00252,D004415
DB00457,D004415
DB00635,D004415
DB01035,D004415
DB00571,D004415
DB00206,D004415
DB00811,D004415
DB00624,D004415
DB00277,D004415
DB00373,D004415
DB01586,D004415
DB00541,D004415
DB00495,D004415
DB00445,D004415
DB01175,D004415
DB01023,D004415
DB01244,D004415
DB00176,D004415
DB01229,D004415
DB00590,D004415
DB00715,D004415
DB01167,D004415
DB00669,D004415
DB00734,D004415
DB01388,D004415
DB01097,D055154
DB00197,D055154
DB00334,D055154
DB00966,D055154
DB00412,D055154
DB00950,D055154
DB00316,D055154
DB01118,D055154
DB00945,D055154
DB01393,D055154
DB00201,D055154
DB00608,D055154
DB00477,D055154
DB00122,D055154
DB01234,D055154
DB00586,D055154
DB00255,D055154
DB00254,D055154
DB00584,D055154
DB00783,D055154
DB00977,D055154
DB00544,D055154
DB00875,D055154
DB01050,D055154
DB01026,D055154
DB01065,D055154
DB00134,D055154
DB00563,D055154
DB00968,D055154
DB00959,D055154
DB00627,D055154
DB00184,D055154
DB01115,D055154
DB03783,D055154
DB01174,D055154
DB00812,D055154
DB00860,D055154
DB00635,D055154
DB04216,D055154
DB01045,D055154
DB00428,D055154
DB00605,D055154
DB00675,D055154
DB00759,D055154
DB00500,D055154
DB01586,D055154
DB00313,D055154
DB00115,D055154
DB00495,D055154
DB00518,D055154
DB00358,D055154
DB00734,D055154
DB00641,D055154
DB00316,D004417
DB00921,D004417
DB00255,D004417
DB00783,D004417
DB01065,D004417
DB00563,D004417
DB01115,D004417
DB01174,D004417
DB00252,D004417
DB00396,D004417
DB00206,D004417
DB00313,D004417
DB00834,D004417
DB01118,D004421
DB00564,D004421
DB00575,D004421
DB00907,D004421
DB00390,D004421
DB01075,D004421
DB00280,D004421
DB00544,D004421
DB00472,D004421
DB00328,D004421
DB00468,D004421
DB00373,D004421
DB00313,D004421
DB00495,D004421
DB00678,D004421
DB00796,D020821
DB01118,D020821
DB00945,D020821
DB00443,D020821
DB00201,D020821
DB00564,D020821
DB00608,D020821
DB00907,D020821
DB01234,D020821
DB00584,D020821
DB00544,D020821
DB00158,D020821
DB01050,D020821
DB00328,D020821
DB01065,D020821
DB01577,D020821
DB00563,D020821
DB00184,D020821
DB01174,D020821
DB00252,D020821
DB00554,D020821
DB00624,D020821
DB00500,D020821
DB00313,D020821
DB00361,D004487
DB01136,D004487
DB00555,D004487
DB00758,D004487
DB00441,D004487
DB01248,D004487
DB00334,D004487
DB01224,D004487
DB00285,D004487
DB00316,D004487
DB00915,D004487
DB01118,D004487
DB00321,D004487
DB00182,D004487
DB00945,D004487
DB01200,D004487
DB00921,D004487
DB00490,D004487
DB00201,D004487
DB00564,D004487
DB01327,D004487
DB01212,D004487
DB00446,D004487
DB00477,D004487
DB00501,D004487
DB00537,D004487
DB01242,D004487
DB00575,D004487
DB00363,D004487
DB00907,D004487
DB00987,D004487
DB00694,D004487
DB01234,D004487
DB00586,D004487
DB00861,D004487
DB01075,D004487
DB01184,D004487
DB00997,D004487
DB00773,D004487
DB00813,D004487
DB00544,D004487
DB00712,D004487
DB00502,D004487
DB01050,D004487
DB00458,D004487
DB00328,D004487
DB00602,D004487
DB01221,D004487
DB01009,D004487
DB00934,D004487
DB00371,D004487
DB01577,D004487
DB00563,D004487
DB00968,D004487
DB00959,D004487
DB01204,D004487
DB00295,D004487
DB00788,D004487
DB00184,D004487
DB01115,D004487
DB03783,D004487
DB01174,D004487
DB00812,D004487
DB00252,D004487
DB00860,D004487
DB00635,D004487
DB01035,D004487
DB01069,D004487
DB00908,D004487
DB00468,D004487
DB00206,D004487
DB01045,D004487
DB00795,D004487
DB00605,D004487
DB00277,D004487
DB01623,D004487
DB00656,D004487
DB00755,D004487
DB00831,D004487
DB00313,D004487
DB00661,D004487
DB00570,D004487
DB00541,D004487
DB00917,D004487
DB00445,D004487
DB01177,D004487
DB01175,D004487
DB00518,D004487
DB00358,D004487
DB04557,D004487
DB01229,D004487
DB01211,D004487
DB00242,D004487
DB00734,D004487
DB00678,D004487
DB00641,D004487
DB00877,D004487
DB00542,D020964
DB00197,D020964
DB00966,D020964
DB00559,D020964
DB00412,D020964
DB01268,D020964
DB00482,D020964
DB00177,D020964
DB01076,D020964
DB00316,D020964
DB01118,D020964
DB00321,D020964
DB01393,D020964
DB01200,D020964
DB00201,D020964
DB00907,D020964
DB00694,D020964
DB01234,D020964
DB00343,D020964
DB01142,D020964
DB00997,D020964
DB00584,D020964
DB00696,D020964
DB00328,D020964
DB01221,D020964
DB01026,D020964
DB01065,D020964
DB00563,D020964
DB00968,D020964
DB00264,D020964
DB00788,D020964
DB01174,D020964
DB00252,D020964
DB04216,D020964
DB00421,D020964
DB00428,D020964
DB00624,D020964
DB00755,D020964
DB01586,D020964
DB00313,D020964
DB00661,D020964
DB01023,D020964
DB00175,D020964
DB00734,D020964
DB00678,D020964
DB00641,D020964
DB01248,D004681
DB00203,D004681
DB00945,D004681
DB01212,D004681
DB00672,D004681
DB00501,D004681
DB00584,D004681
DB00773,D004681
DB01235,D004681
DB00227,D004681
DB00627,D004681
DB00622,D004681
DB01115,D004681
DB01054,D004681
DB04216,D004681
DB00605,D004681
DB01023,D004681
DB00401,D004681
DB04557,D004681
DB01229,D004681
DB00285,D016889
DB01200,D016889
DB00477,D016889
DB00501,D016889
DB01184,D016889
DB00502,D016889
DB00458,D016889
DB00968,D016889
DB00661,D016889
DB01175,D016889
DB00734,D016889
DB00316,D004715
DB00945,D004715
DB01393,D004715
DB00501,D004715
DB00829,D004715
DB00586,D004715
DB00158,D004715
DB01050,D004715
DB00328,D004715
DB01221,D004715
DB01009,D004715
DB00554,D004715
DB00927,D004715
DB00945,D004719
DB01212,D004719
DB00907,D004719
DB01394,D004719
DB01184,D004719
DB00199,D004719
DB00544,D004719
DB00472,D004719
DB00836,D004719
DB00563,D004719
DB00361,D004775
DB00555,D004775
DB00441,D004775
DB00814,D004775
DB00533,D004775
DB00398,D004775
DB01268,D004775
DB00482,D004775
DB00530,D004775
DB00437,D004775
DB00915,D004775
DB01118,D004775
DB00276,D004775
DB00945,D004775
DB01200,D004775
DB00201,D004775
DB00608,D004775
DB01394,D004775
DB00987,D004775
DB01234,D004775
DB00586,D004775
DB00861,D004775
DB00997,D004775
DB00254,D004775
DB01196,D004775
DB00773,D004775
DB00544,D004775
DB00472,D004775
DB00712,D004775
DB01050,D004775
DB00458,D004775
DB00328,D004775
DB00602,D004775
DB01026,D004775
DB01009,D004775
DB01235,D004775
DB00227,D004775
DB01065,D004775
DB01577,D004775
DB00563,D004775
DB00295,D004775
DB01183,D004775
DB00788,D004775
DB00627,D004775
DB01115,D004775
DB01059,D004775
DB00812,D004775
DB00554,D004775
DB00860,D004775
DB00635,D004775
DB01032,D004775
DB00571,D004775
DB00908,D004775
DB00863,D004775
DB00206,D004775
DB01045,D004775
DB00795,D004775
DB00421,D004775
DB00277,D004775
DB00373,D004775
DB00313,D004775
DB00541,D004775
DB01165,D004775
DB00927,D004775
DB00358,D004775
DB00176,D004775
DB01229,D004775
DB01104,D004775
DB00334,D004802
DB01224,D004802
DB00915,D004802
DB00564,D004802
DB01242,D004802
DB00575,D004802
DB00472,D004802
DB00502,D004802
DB01183,D004802
DB00704,D004802
DB00184,D004802
DB01174,D004802
DB01100,D004802
DB00470,D004802
DB00176,D004802
DB00734,D004802
DB00317,D004831
DB00945,D004831
DB00608,D004831
DB01234,D004831
DB00829,D004831
DB00997,D004831
DB00328,D004831
DB01115,D004831
DB04216,D004831
DB00795,D004831
DB00624,D004831
DB00755,D004831
DB00313,D004831
DB01229,D004831
DB01645,D004831
DB01136,D004827
DB00197,D004827
