,src,dst,similarity
97666,DB00451,DB01327,0.4099733758304654
97669,DB00451,DB01359,0.4273466681942859
97670,DB00451,DB01364,0.4745314272763253
97674,DB00451,DB01395,0.4373029805617403
97675,DB00451,DB01399,0.4347792292533052
97678,DB00451,DB01406,0.4102474014016799
97679,DB00451,DB01410,0.6103750390102688
97680,DB00451,DB01427,0.4010743636934953
97688,DB00451,DB02546,0.4283064346663181
97693,DB00451,DB04861,0.43704431878972483
97695,DB00454,DB00014,0.4258111400186373
97696,DB00454,DB00035,0.49222847870919706
97697,DB00454,DB00067,0.48864938064191005
97699,DB00454,DB00104,0.5159957271288286
97702,DB00454,DB00122,0.40386794378822904
97705,DB00454,DB00131,0.4428550831417836
97717,DB00454,DB00177,0.5524423170653349
97721,DB00454,DB00181,0.5028539449047217
97723,DB00454,DB00186,0.5081134403824422
97724,DB00454,DB00187,0.5670272611300958
97728,DB00454,DB00193,0.6431005492242519
97731,DB00454,DB00201,0.541456995346572
97737,DB00454,DB00211,0.4535147620446225
97741,DB00454,DB00216,0.48075938617081854
97743,DB00454,DB00221,0.5293108240208607
97749,DB00454,DB00240,0.4692621552231624
97753,DB00454,DB00245,0.5723566680438124
97754,DB00454,DB00246,0.5645226323968439
97755,DB00454,DB00248,0.5053741967585949
97760,DB00454,DB00264,0.5424597104934152
97761,DB00454,DB00268,0.5744570437576056
97762,DB00454,DB00270,0.42924588379114575
97763,DB00454,DB00273,0.5783632329853391
97764,DB00454,DB00275,0.5482518936675945
97765,DB00454,DB00277,0.46011656558382513
97768,DB00454,DB00280,0.43856839195680597
97772,DB00454,DB00285,0.40694593952876734
97774,DB00454,DB00287,0.42122859591909667
97775,DB00454,DB00289,0.6265750980365928
97777,DB00454,DB00295,0.4933929936240365
97786,DB00454,DB00315,0.5110494581498585
97788,DB00454,DB00318,0.4945643042917691
97790,DB00454,DB00321,0.4639657225035587
97792,DB00454,DB00324,0.4750248026176089
97798,DB00454,DB00333,0.5720407861655545
97799,DB00454,DB00334,0.5317257993267095
97800,DB00454,DB00335,0.5417684662537838
97803,DB00454,DB00342,0.5746726621779593
97805,DB00454,DB00346,0.48957433234089187
97809,DB00454,DB00353,0.5285553429138703
97810,DB00454,DB00354,0.48579798015750164
97814,DB00454,DB00363,0.5720313388868739
97816,DB00454,DB00366,0.5125659860614643
97818,DB00454,DB00368,0.4941959225571882
97819,DB00454,DB00371,0.5040244346061707
97822,DB00454,DB00376,0.5453197863937665
97825,DB00454,DB00381,0.40455142826848683
97829,DB00454,DB00387,0.5416670520610968
97830,DB00454,DB00388,0.45266256300056745
97833,DB00454,DB00394,0.46948502989033614
97836,DB00454,DB00398,0.47204711059503485
97838,DB00454,DB00401,0.4259103372184078
97839,DB00454,DB00404,0.5091613680124584
97841,DB00454,DB00408,0.598575239590076
97843,DB00454,DB00413,0.5722255647966457
97847,DB00454,DB00422,0.41121156539379533
97848,DB00454,DB00424,0.5366823533793642
97850,DB00454,DB00433,0.545962700496771
97856,DB00454,DB00443,0.4728150720496693
97860,DB00454,DB00449,0.5003744662566687
97861,DB00454,DB00451,0.42149119839904764
97862,DB00454,DB00454,1.0
97863,DB00454,DB00457,0.5131177135321631
97864,DB00454,DB00458,0.4420873904960267
97869,DB00454,DB00470,0.4679453937223578
97870,DB00454,DB00471,0.4949266646439443
97872,DB00454,DB00475,0.5071586977854889
97874,DB00454,DB00477,0.5715939560131397
97878,DB00454,DB00484,0.47514425191201476
97880,DB00454,DB00490,0.544018340905415
97884,DB00454,DB00497,0.49554468843909644
97888,DB00454,DB00502,0.7063107737174402
97889,DB00454,DB00508,0.6072825950746458
97890,DB00454,DB00514,0.6641386575796355
97893,DB00454,DB00521,0.5479244812913778
97916,DB00454,DB00559,0.5041791114084279
97921,DB00454,DB00571,0.5248497563790152
97922,DB00454,DB00572,0.6008811102653335
97924,DB00454,DB00575,0.4800092306188111
97930,DB00454,DB00588,0.47452991563920116
97931,DB00454,DB00590,0.503675450436852
97932,DB00454,DB00591,0.5053944438678969
97936,DB00454,DB00598,0.5214234336104123
97938,DB00454,DB00604,0.564400785913703
97941,DB00454,DB00611,0.4857462199109839
97942,DB00454,DB00612,0.5400600992911797
97944,DB00454,DB00620,0.47082457246801174
97945,DB00454,DB00622,0.4331307769664672
97946,DB00454,DB00623,0.49840665143396284
97951,DB00454,DB00635,0.48082875486168675
97953,DB00454,DB00637,0.5780971146353225
97954,DB00454,DB00640,0.4616961459840403
97955,DB00454,DB00641,0.45486687719673385
97958,DB00454,DB00647,0.5319005274078613
97960,DB00454,DB00651,0.5676309021406367
97961,DB00454,DB00652,0.479076822689535
97963,DB00454,DB00654,0.4255280635824787
97966,DB00454,DB00659,0.6892089727206487
97967,DB00454,DB00661,0.4329838922924743
97968,DB00454,DB00668,0.47918011743329175
97969,DB00454,DB00669,0.504460082757517
97973,DB00454,DB00678,0.5499569011837974
97974,DB00454,DB00679,0.5828068827443121
97982,DB00454,DB00696,0.6015386194332116
97984,DB00454,DB00704,0.4820489044448732
97989,DB00454,DB00714,0.5858655118663096
97990,DB00454,DB00715,0.47773279995122014
97999,DB00454,DB00734,0.5278798899669089
98001,DB00454,DB00741,0.46995693707050873
98004,DB00454,DB00747,0.603960799855303
98014,DB00454,DB00764,0.4839008271720064
98019,DB00454,DB00775,0.4034901897427052
98025,DB00454,DB00794,0.4241201045165895
98027,DB00454,DB00796,0.5443963741870749
98028,DB00454,DB00800,0.508650297028216
98032,DB00454,DB00810,0.5540661489822775
98033,DB00454,DB00813,0.5239296929243195
98035,DB00454,DB00816,0.496201683834758
98039,DB00454,DB00829,0.539189408109491
98040,DB00454,DB00831,0.568421168476931
98043,DB00454,DB00844,0.47936663458402995
98044,DB00454,DB00846,0.46706420193942383
98047,DB00454,DB00852,0.44228209505657096
98049,DB00454,DB00860,0.47562212196492837
98051,DB00454,DB00863,0.5592766898687592
98057,DB00454,DB00876,0.55428990905027
98066,DB00454,DB00899,0.5098291545202341
98067,DB00454,DB00901,0.49329206390386143
98070,DB00454,DB00905,0.4305186556115013
98072,DB00454,DB00907,0.44529578755046434
98077,DB00454,DB00917,0.42447255061743716
98079,DB00454,DB00921,0.4727372454222117
98084,DB00454,DB00929,0.4152648801357799
98085,DB00454,DB00933,0.5740772222903961
98087,DB00454,DB00937,0.41996591758931884
98088,DB00454,DB00938,0.5350851924136465
98092,DB00454,DB00949,0.713715557395052
98093,DB00454,DB00952,0.5085595227663882
98094,DB00454,DB00953,0.4720896982370977
98095,DB00454,DB00956,0.48126657487057983
98098,DB00454,DB00959,0.47245651888340584
98099,DB00454,DB00960,0.5209269057742424
98101,DB00454,DB00966,0.45915768750165564
98102,DB00454,DB00968,0.480745516821038
98107,DB00454,DB00983,0.5342770908450887
98109,DB00454,DB00988,0.5190474032636115
98116,DB00454,DB00996,0.5611256068991596
98120,DB00454,DB01001,0.536192341787577
98127,DB00454,DB01013,0.4719050635603699
98131,DB00454,DB01018,0.47825511465344733
98134,DB00454,DB01023,0.4245518135726427
98135,DB00454,DB01029,0.47081235713016084
98142,DB00454,DB01043,0.7119287890502886
98144,DB00454,DB01050,0.4280843033185615
98146,DB00454,DB01062,0.5372109410124383
98148,DB00454,DB01064,0.41580648677673837
98150,DB00454,DB01068,0.476927214414302
98151,DB00454,DB01069,0.6495915246473786
98155,DB00454,DB01075,0.472226293832948
98159,DB00454,DB01085,0.5306716816907263
98161,DB00454,DB01088,0.4218266164116537
98167,DB00454,DB01105,0.406982250349392
98171,DB00454,DB01115,0.4236684240760027
98172,DB00454,DB01118,0.48364327533863855
98181,DB00454,DB01136,0.48759903471316113
98183,DB00454,DB01142,0.607027489156922
98186,DB00454,DB01151,0.5102193175281852
98189,DB00454,DB01161,0.409117418072098
98190,DB00454,DB01162,0.5028923399933624
98195,DB00454,DB01173,0.733337426878839
98196,DB00454,DB01174,0.7273078286762859
98197,DB00454,DB01175,0.42576466146469
98198,DB00454,DB01176,0.46065995385587
98203,DB00454,DB01186,0.400332858253908
98206,DB00454,DB01192,0.47865339669470064
98207,DB00454,DB01193,0.5421545666398843
98212,DB00454,DB01200,0.5174817005080584
98214,DB00454,DB01203,0.5393875138728316
98217,DB00454,DB01214,0.5322924122218559
98221,DB00454,DB01221,0.6745766137197667
98222,DB00454,DB01222,0.47104856107330934
98223,DB00454,DB01223,0.44593915821175417
98224,DB00454,DB01224,0.5621060696066553
98228,DB00454,DB01231,0.5365853470941614
98230,DB00454,DB01233,0.5988339417870329
98231,DB00454,DB01234,0.46423819462029353
98232,DB00454,DB01235,0.5648636656190145
98233,DB00454,DB01238,0.5662580764399802
98234,DB00454,DB01240,0.4882420949188064
98236,DB00454,DB01242,0.4047720130801255
98237,DB00454,DB01244,0.45336738986541647
98242,DB00454,DB01260,0.4711386124718768
98245,DB00454,DB01267,0.5265794535190599
98252,DB00454,DB01351,0.5695605693369533
98254,DB00454,DB01359,0.530980832069469
98255,DB00454,DB01364,0.5040817021891258
98262,DB00454,DB01403,0.603263884267975
98264,DB00454,DB01410,0.4662673009505718
98271,DB00454,DB01623,0.576777829577933
98278,DB00454,DB04861,0.5323102735278747
98280,DB00457,DB00014,0.48557352126052505
98281,DB00457,DB00035,0.48220585206950756
98282,DB00457,DB00067,0.47420721353989553
98284,DB00457,DB00104,0.451119296525186
98290,DB00457,DB00131,0.41764974206700933
98301,DB00457,DB00176,0.4743330329639927
98302,DB00457,DB00177,0.5236407632941875
98306,DB00457,DB00181,0.4512207595797893
98308,DB00457,DB00186,0.522862313260791
98309,DB00457,DB00187,0.4966800442028898
98313,DB00457,DB00193,0.5460862911345971
98315,DB00457,DB00199,0.4641598284739274
98316,DB00457,DB00201,0.45705351185511717
98318,DB00457,DB00204,0.47962104322853366
98322,DB00457,DB00211,0.6315303012488628
98323,DB00457,DB00213,0.4240745027182283
98326,DB00457,DB00216,0.487253360053602
98328,DB00457,DB00221,0.5173020065736194
98334,DB00457,DB00240,0.4244810658496129
98338,DB00457,DB00245,0.51931453557866
98339,DB00457,DB00246,0.5939336391377572
98340,DB00457,DB00248,0.5684783564442042
98345,DB00457,DB00264,0.5222251330260735
98346,DB00457,DB00268,0.6748423691072679
98347,DB00457,DB00270,0.5173558052876729
98348,DB00457,DB00273,0.5269956715992049
98349,DB00457,DB00275,0.5262629969719015
98350,DB00457,DB00277,0.417666519840419
98353,DB00457,DB00280,0.4645356260308045
98359,DB00457,DB00287,0.418585860723985
98362,DB00457,DB00295,0.5094614108938138
98368,DB00457,DB00308,0.4617501023956962
98371,DB00457,DB00315,0.4732829915187555
98373,DB00457,DB00318,0.5361353181749201
98377,DB00457,DB00324,0.4278582477367872
98383,DB00457,DB00333,0.4707204781486652
98384,DB00457,DB00334,0.6031766854866437
98385,DB00457,DB00335,0.5247618269673157
98387,DB00457,DB00338,0.4060432853389322
98388,DB00457,DB00342,0.6819741093302115
98390,DB00457,DB00346,0.8316625110483636
98394,DB00457,DB00353,0.5084084758016738
98395,DB00457,DB00354,0.46070486623210355
98399,DB00457,DB00363,0.5898425753770085
98401,DB00457,DB00366,0.45245401972659066
98403,DB00457,DB00368,0.5747560738750481
98404,DB00457,DB00371,0.5215454952164359
98407,DB00457,DB00376,0.5131014659023533
98410,DB00457,DB00381,0.5139178604710655
98414,DB00457,DB00387,0.5122248572346335
98415,DB00457,DB00388,0.6145032398843602
98417,DB00457,DB00393,0.4914410279170475
98418,DB00457,DB00394,0.4342244613614015
98423,DB00457,DB00401,0.5129213007926814
98424,DB00457,DB00404,0.5391102221681985
98426,DB00457,DB00408,0.5857778291409589
98428,DB00457,DB00413,0.5715704836864136
98433,DB00457,DB00424,0.5122248572346335
98435,DB00457,DB00433,0.5134970394950872
98441,DB00457,DB00443,0.4260021436418771
98445,DB00457,DB00449,0.5493096588884104
98446,DB00457,DB00451,0.40896829388962685
98447,DB00457,DB00454,0.5131177135321631
98448,DB00457,DB00457,1.0
98449,DB00457,DB00458,0.45010195971765216
98454,DB00457,DB00470,0.42500777708525755
98455,DB00457,DB00471,0.44154846820820964
98456,DB00457,DB00472,0.43042591427764526
98457,DB00457,DB00475,0.5290714624782761
98459,DB00457,DB00477,0.6458632687937517
98463,DB00457,DB00484,0.5690449607054795
98464,DB00457,DB00489,0.4031431871729125
98465,DB00457,DB00490,0.507584255370029
98469,DB00457,DB00497,0.5265330944156
98473,DB00457,DB00502,0.5333191407666038
98474,DB00457,DB00508,0.5274743717047511
98475,DB00457,DB00514,0.458201979307492
98478,DB00457,DB00521,0.5270011541064425
98501,DB00457,DB00559,0.4938788472857831
98506,DB00457,DB00571,0.5133341028127338
98507,DB00457,DB00572,0.5518868497160332
98509,DB00457,DB00575,0.6501767392555212
98515,DB00457,DB00588,0.4282158354694599
98516,DB00457,DB00590,0.87595929150767
98517,DB00457,DB00591,0.4529176361338407
98518,DB00457,DB00593,0.400580080294818
98521,DB00457,DB00598,0.582904299537481
98523,DB00457,DB00604,0.6691599708833813
98526,DB00457,DB00611,0.5325569186954147
98527,DB00457,DB00612,0.5239761120189004
98529,DB00457,DB00620,0.42574682759708743
98530,DB00457,DB00622,0.4632779537403955
98531,DB00457,DB00623,0.4567728051087097
98536,DB00457,DB00635,0.43191713825189587
98538,DB00457,DB00637,0.606632359396206
98539,DB00457,DB00640,0.48879124523499273
98543,DB00457,DB00647,0.5406872999028173
98545,DB00457,DB00651,0.49729604889352236
98546,DB00457,DB00652,0.44716588107606287
98548,DB00457,DB00654,0.4183471355724648
98551,DB00457,DB00659,0.5170211030498999
98552,DB00457,DB00661,0.6668021423391913
98553,DB00457,DB00668,0.5604659560435782
98554,DB00457,DB00669,0.46390645503871103
98558,DB00457,DB00678,0.5309016045516857
98559,DB00457,DB00679,0.7062394329779523
98564,DB00457,DB00692,0.4928952828232435
98567,DB00457,DB00696,0.6081254141315399
98569,DB00457,DB00704,0.5363986441664218
98570,DB00457,DB00706,0.48371892615886997
98574,DB00457,DB00714,0.5864571562425179
98584,DB00457,DB00734,0.5881920066044896
98585,DB00457,DB00736,0.42772338582384534
98586,DB00457,DB00741,0.42877739001332627
98588,DB00457,DB00745,0.4084315384200005
98589,DB00457,DB00747,0.5467902862779789
98599,DB00457,DB00764,0.42945690426188216
98612,DB00457,DB00796,0.5263522623985903
98613,DB00457,DB00800,0.6740716832992099
98617,DB00457,DB00810,0.4855157864536772
98618,DB00457,DB00813,0.5417087083154478
98620,DB00457,DB00816,0.49312605721627983
98624,DB00457,DB00829,0.5345754606721325
98625,DB00457,DB00831,0.5327205765098361
98628,DB00457,DB00844,0.5326943700339508
98629,DB00457,DB00846,0.42664316928290286
98634,DB00457,DB00860,0.4290175602086956
98636,DB00457,DB00863,0.45034153158665197
98642,DB00457,DB00876,0.5327680342988567
98651,DB00457,DB00899,0.5484849446153405
98652,DB00457,DB00901,0.5077356394443965
98655,DB00457,DB00905,0.4471642544495576
98658,DB00457,DB00908,0.5581163079120902
98662,DB00457,DB00917,0.4289999621280603
98664,DB00457,DB00921,0.5324052697338595
98666,DB00457,DB00925,0.40196934459140116
98669,DB00457,DB00929,0.41620441378063383
98670,DB00457,DB00933,0.513766820840845
98673,DB00457,DB00938,0.5230227073440779
98677,DB00457,DB00949,0.4772809548299974
98678,DB00457,DB00952,0.4697367867018687
98679,DB00457,DB00953,0.4562216905869112
98680,DB00457,DB00956,0.5243331613487974
98683,DB00457,DB00959,0.4286738846944278
98684,DB00457,DB00960,0.5124328682448326
98686,DB00457,DB00966,0.4383853615386653
98687,DB00457,DB00968,0.5268957502368343
98692,DB00457,DB00983,0.5359098821918193
98694,DB00457,DB00988,0.4927932903683508
98705,DB00457,DB01001,0.5166770135420599
98712,DB00457,DB01013,0.4306700421150853
98716,DB00457,DB01018,0.5596321127845792
98719,DB00457,DB01023,0.5238316215227465
98720,DB00457,DB01029,0.43794343625553284
98727,DB00457,DB01043,0.4822578793529087
98729,DB00457,DB01050,0.4171971912378365
98731,DB00457,DB01062,0.5214402684698514
98735,DB00457,DB01068,0.5226905454563768
98736,DB00457,DB01069,0.5295015583744066
98740,DB00457,DB01075,0.46719067589334645
98744,DB00457,DB01085,0.5089132073233383
98756,DB00457,DB01115,0.5100360632406836
98757,DB00457,DB01118,0.512097912132016
98763,DB00457,DB01129,0.42530041853729733
98766,DB00457,DB01136,0.5427658696352675
98768,DB00457,DB01142,0.672014692435961
98775,DB00457,DB01162,0.8823174134382011
98780,DB00457,DB01173,0.5073229304585424
98781,DB00457,DB01174,0.461220232462012
98782,DB00457,DB01175,0.41045153862488865
98783,DB00457,DB01176,0.4032896622623814
98788,DB00457,DB01186,0.46894492416299666
98791,DB00457,DB01192,0.517239749743336
98792,DB00457,DB01193,0.5339745988007352
98794,DB00457,DB01195,0.4594367298905558
98797,DB00457,DB01200,0.59231974938228
98799,DB00457,DB01203,0.521359632507474
98802,DB00457,DB01214,0.5297067818120702
98806,DB00457,DB01221,0.5009311209912322
98807,DB00457,DB01222,0.429457672488031
98808,DB00457,DB01223,0.41682589011958365
98809,DB00457,DB01224,0.6069492487318454
98813,DB00457,DB01231,0.5232590515386343
98815,DB00457,DB01233,0.5375618147882678
98816,DB00457,DB01234,0.43249627663415047
98817,DB00457,DB01235,0.5612580418879368
98818,DB00457,DB01238,0.5803512461239402
98819,DB00457,DB01240,0.5018490610359747
98822,DB00457,DB01244,0.5660910815214105
98827,DB00457,DB01260,0.4286386200686762
98830,DB00457,DB01267,0.5861026531000416
98837,DB00457,DB01351,0.4872260571732214
98839,DB00457,DB01359,0.5142390608576511
98840,DB00457,DB01364,0.5037581434937425
98847,DB00457,DB01403,0.6470514776845332
98849,DB00457,DB01410,0.43025880651922965
98852,DB00457,DB01576,0.406602848014737
98854,DB00457,DB01579,0.4313202848669498
98856,DB00457,DB01623,0.5243171627124239
98863,DB00457,DB04861,0.5313175741205368
98911,DB00458,DB00216,0.4576542835823489
98924,DB00458,DB00246,0.5787927411856675
98925,DB00458,DB00248,0.505408015104135
98931,DB00458,DB00268,0.44989012338397183
98938,DB00458,DB00280,0.49243138379479484
98960,DB00458,DB00321,0.5975078338507843
98969,DB00458,DB00334,0.5627344263889179
98973,DB00458,DB00342,0.47606429273581985
98975,DB00458,DB00346,0.43071370274841936
98984,DB00458,DB00363,0.5643416684134398
99011,DB00458,DB00408,0.6141344433880928
99013,DB00458,DB00413,0.44963822987980223
99020,DB00458,DB00433,0.40910723209870303
99021,DB00458,DB00434,0.5423632803117636
99032,DB00458,DB00454,0.4420873904960267
99033,DB00458,DB00457,0.45010195971765216
99034,DB00458,DB00458,0.8333333333333334
99041,DB00458,DB00472,0.4472896588036482
99044,DB00458,DB00477,0.662061879922248
99058,DB00458,DB00502,0.4014328263311795
99059,DB00458,DB00508,0.4768791519347035
99073,DB00458,DB00540,0.44553598626304347
99084,DB00458,DB00555,0.434348327352219
99101,DB00458,DB00590,0.440184286771786
99108,DB00458,DB00604,0.41848356133613596
99115,DB00458,DB00622,0.40287832441414334
99123,DB00458,DB00637,0.4212271076654148
99137,DB00458,DB00661,0.40821298616344465
99144,DB00458,DB00679,0.5150384136736444
99152,DB00458,DB00696,0.4582585840542614
99159,DB00458,DB00714,0.485159069678482
99160,DB00458,DB00715,0.42200960942516447
99169,DB00458,DB00734,0.527800746932683
99198,DB00458,DB00800,0.4279830783525122
99210,DB00458,DB00831,0.4135966412249186
99243,DB00458,DB00908,0.4301920489510655
99255,DB00458,DB00933,0.42954271333610733
99279,DB00458,DB00988,0.4890065098377437
99321,DB00458,DB01069,0.4900826811710502
99351,DB00458,DB01136,0.4233763240596911
99353,DB00458,DB01142,0.5963380578775916
99356,DB00458,DB01151,0.5355000597990892
99360,DB00458,DB01162,0.439851976551132
99365,DB00458,DB01173,0.42045709260681957
99367,DB00458,DB01175,0.44845751001206485
99373,DB00458,DB01186,0.4959736278500764
